yrsurv,WEIGHT_L,WEIGHT_A,GEMHHINC,knowent,opport,suskill,fearfail,equalinc,nbgoodc,nbstatus,nbmedia,futsup,discent,exbuscon,exreason,busang,bafund,barel,gender,age9c,hhsize,ushhinc,usreduc,ESTBBUSO,TEAJOBGR,EB_JOBGR,EB_OWNER,TEAOWNER,IPACTLD_ALL,Region,race,TEA,TEANEC,TEAOPP,TEAJOBNOW,EB_JOBNOW,TEACOMPET,EB_COMPET,TEANEWPR,EB_NEWPR,TEANEWTEC,EB_NEWTEC,TEAEXPORT,EB_EXPORT
2011,.6086129665,.6324330756,68100,0,0,0,1,,,,,-1,0,,,0,,,2,4,5,6,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,1.319954426,1.371615268,68100,0,0,0,0,,,,,0,0,,,0,,,1,2,4,9,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.9180567386,.9539879674,68100,1,1,1,1,,,,,0,0,,,0,,,2,5,1,7,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.452047473,1.50887822,68100,0,0,1,0,,,,,0,0,,,0,,,2,6,2,6,5,0,,,,,0,7,1,0,0,0,,,,,,,,,,
2011,,.8378136458,33,0,0,0,0,,,,,0,0,,,0,,,1,7,2,3,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.610530642,1.673564159,33,0,0,1,1,,,,,0,0,,,0,,,1,3,2,2,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.7853870799,.8161258367,3467,0,1,0,0,,,,,0,0,,,0,,,2,6,2,5,6,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,1.106268405,1.149565928,3467,1,1,1,1,,,,,0,0,,,0,,,1,3,4,5,5,0,2,,,4,0,5,1,1,0,1,,,1,,3,,3,,6,
2011,1.244369692,1.293072272,3467,0,0,1,0,,,,,0,0,,,0,,,1,6,2,4,5,1,,1,1,,0,7,1,0,0,0,,0,,1,,3,,3,,6
2011,1.031388545,1.071755394,-2,1,-1,1,0,,,,,0,0,,,0,,,2,4,2,-2,6,0,-1,,,1,0,4,4,1,0,1,1,,1,,1,,1,,-1,
2011,1.392473269,1.446972379,33,0,-1,1,1,,,,,0,0,,,0,,,1,2,1,1,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,,.8922554374,33,0,0,0,1,,,,,0,0,,,0,,,2,7,1,3,4,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,1.031388545,1.071755394,68100,1,1,1,0,,,,,0,0,,,0,,,2,4,3,9,6,0,,,,,1,4,1,0,0,0,,,,,,,,,,
2011,1.091209615,1.133917763,-2,0,-1,0,0,,,,,0,0,,,0,,,2,6,1,-2,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,,1.165379539,33,0,-1,0,1,,,,,0,0,,,0,,,1,7,2,2,-1,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,.682130862,.7088283406,3467,0,-1,0,0,,,,,0,0,,,0,,,2,3,2,4,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,2.920066031,3.034352606,3467,0,0,0,0,,,,,0,0,,,0,,,2,2,2,5,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,.9180567386,.9539879674,-2,0,0,1,1,,,,,0,0,,,0,,,2,5,5,-2,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.8856703587,.9203340379,33,0,1,0,1,,,,,1,0,,,0,,,1,5,2,2,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.9139877023,.9497596756,33,0,-1,0,0,,,,,0,0,,,0,,,2,2,4,1,3,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.186722283,1.233168639,33,0,-1,1,0,,,,,0,0,,,0,,,2,5,3,2,5,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,.9767634994,1.014992414,68100,0,1,1,0,,,,,0,0,,,0,,,1,6,3,7,6,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.9716769637,1.0097068,33,1,0,1,0,,,,,0,0,,,0,,,2,5,1,2,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.8046685028,.8361619027,68100,1,1,1,0,,,,,0,0,,,0,,,1,5,4,8,3,0,20,,,4,0,9,2,1,0,1,3,,1,,2,,2,,-1,
2011,.8475665269,.8807388849,68100,1,1,1,0,,,,,0,0,,,0,,,2,4,4,9,5,0,2,,,2,0,9,1,1,0,1,4,,2,,3,,3,,4,
2011,.7856151061,.8163627875,68100,0,1,1,0,,,,,0,0,,,0,,,1,3,1,6,4,1,,5,7,,0,9,1,0,0,0,,7,,3,,2,,3,,4
2011,1.436712426,1.492942984,68100,1,-1,1,0,,,,,0,0,,,0,,,2,5,4,6,3,0,,,,,0,1,1,0,0,0,,,,,,,,,,
2011,.7856151061,.8163627875,-2,1,-1,0,0,,,,,0,0,,,0,,,1,3,3,-1,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,,1.601644393,33,0,0,0,0,,,,,0,0,,,0,,,2,7,2,3,4,0,,,,,0,1,1,0,0,0,,,,,,,,,,
2011,1.085299302,1.127776129,68100,0,0,1,-2,,,,,-1,0,,,0,,,1,5,3,7,5,0,,,,,0,7,1,0,0,0,,,,,,,,,,
2011,3.012861331,3.130779761,3467,0,-1,1,1,,,,,0,0,,,0,,,1,3,1,4,3,0,,,,,0,7,1,0,0,0,,,,,,,,,,
2011,,.7467723918,68100,0,1,1,0,,,,,0,0,,,0,,,2,7,3,6,3,1,,0,1,,0,5,1,0,0,0,,3,,1,,3,,2,,6
2011,.9716769637,1.0097068,3467,1,0,1,1,,,,,0,1,2,9,0,,,2,5,2,5,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,,.8378136458,3467,0,0,1,1,,,,,0,0,,,0,,,1,7,2,4,2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,2.545693615,2.645327871,33,0,1,1,1,,,,,0,0,,,0,,,1,3,3,1,5,0,,,,,1,8,1,0,0,0,,,,,,,,,,
2011,.682130862,.7088283406,33,0,0,1,1,,,,,0,0,,,0,,,2,3,3,3,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.6180377061,.6422266841,-2,1,-1,0,1,,,,,0,0,,,0,,,2,2,5,-1,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,,1.140536518,33,1,0,1,0,,,,,0,1,2,9,0,,,1,7,6,3,6,0,0,,,1,0,6,1,1,1,0,,,2,,2,,2,,6,
2011,1.653158243,1.717860134,33,0,0,0,0,,,,,0,0,,,0,,,2,3,4,2,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,,.619300035,3467,1,0,-1,1,,,,,0,0,,,0,,,1,7,2,5,4,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.9716769637,1.0097068,3467,0,1,0,0,,,,,0,0,,,0,,,2,5,1,5,6,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,1.392473269,1.446972379,3467,0,0,0,0,,,,,-1,0,,,0,,,1,2,5,4,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,3.012861331,3.130779761,3467,1,1,1,0,,,,,0,0,,,0,,,1,3,3,5,5,0,1,,,1,0,7,1,1,0,1,0,,2,,3,,3,,6,
2011,.7853870799,.8161258367,33,0,1,0,0,,,,,0,0,,,0,,,2,6,1,2,6,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.8124603215,.8442586804,-2,0,0,0,0,,,,,0,0,,,0,,,1,4,4,-2,5,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.7853870799,.8161258367,-2,0,1,0,0,,,,,0,0,,,0,,,2,6,5,-2,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,,.3533597191,-2,0,-1,0,0,,,,,0,0,,,0,,,2,7,2,-2,4,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2011,1.405411682,1.460417181,33,0,1,1,0,,,,,0,0,,,1,3000,4,1,5,2,2,3,0,7,,,1,1,3,1,1,0,1,3,,1,,3,,3,,6,
2011,1.024740246,1.064846891,33,1,0,0,1,,,,,1,0,,,1,-2,6,1,2,12,1,2,0,7,,,1,1,5,-2,1,1,0,,,1,,3,,3,,1,
2011,1.186722283,1.233168639,68100,1,0,1,1,,,,,0,0,,,0,,,2,5,2,8,6,1,2,0,1,1,0,6,1,1,0,1,2,2,1,1,3,3,3,3,7,7
2011,1.024740246,1.064846891,33,0,0,1,0,,,,,0,0,,,0,,,1,2,1,1,3,0,,,,,0,5,2,0,0,0,,,,,,,,,,
2011,,.364301699,-2,0,0,0,0,,,,,0,0,,,0,,,1,7,2,-2,3,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.6435343874,.6687212634,68100,0,0,0,0,,,,,0,0,,,0,,,2,6,3,7,-1,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,,.364301699,-2,0,0,1,0,,,,,0,0,,,0,,,1,7,3,-2,-2,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2011,.7040606482,.7316164225,68100,0,0,1,0,,,,,0,0,,,0,,,1,6,2,9,1,1,,0,1,,0,9,4,0,0,0,,2,,1,,3,,3,,6
2011,.8856703587,.9203340379,33,1,-1,0,0,,,,,0,0,,,0,,,1,5,1,1,2,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.6115176258,.6354514186,68100,0,-1,-1,1,,,,,0,0,,,0,,,1,3,2,7,6,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2011,1.224893988,1.272834321,33,0,-1,1,0,,,,,-1,0,,,0,,,2,4,3,3,5,0,,,,,0,10,2,0,0,0,,,,,,,,,,
2011,.6086129665,.6324330756,68100,1,0,1,1,,,,,1,0,,,0,,,2,4,5,6,6,0,,,,,1,2,1,0,0,0,,,,,,,,,,
2011,,.8378136458,33,0,-1,0,-2,,,,,0,0,,,0,,,1,7,1,1,1,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.07354722,1.11556409,33,0,1,1,0,,,,,0,0,,,0,,,1,5,1,2,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.7546283857,.7841632979,68100,1,1,1,0,,,,,0,0,,,0,,,2,4,4,7,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.9435316638,.9804599392,3467,1,0,1,0,,,,,0,0,,,1,5000,-1,1,6,2,5,5,1,,-2,1,,0,10,1,0,0,0,,4,,1,,3,,3,,6
2011,.4489226407,.4664927335,68100,0,-1,1,0,,,,,1,0,,,0,,,1,5,1,6,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,,1.140536518,3467,0,1,0,0,,,,,0,0,,,0,,,1,7,2,5,5,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,.8856703587,.9203340379,-2,1,0,1,0,,,,,0,-1,,,0,,,1,5,2,-2,4,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2011,.7856151061,.8163627875,68100,0,0,0,0,,,,,0,0,,,0,,,1,3,3,9,5,0,,,,,1,9,1,0,0,0,,,,,,,,,,
2011,1.07354722,1.11556409,33,1,0,1,0,,,,,1,0,,,0,,,1,5,1,3,4,0,0,,,1,0,5,1,1,1,0,,,2,,2,,3,,7,
2011,.4489226407,.4664927335,3467,1,-1,1,0,,,,,1,0,,,0,,,1,5,2,5,6,0,10,,,1,1,2,1,1,0,0,,,1,,1,,3,,5,
2011,,1.140536518,33,0,0,0,0,,,,,0,0,,,0,,,1,7,2,2,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,.9767634994,1.014992414,33,0,1,1,0,,,,,1,0,,,0,,,1,6,1,2,5,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2011,1.740961524,1.80909989,3467,0,0,1,1,,,,,0,0,,,0,,,1,5,3,4,5,1,,0,1,,0,8,1,0,0,0,,5,,1,,3,,3,,6
2011,1.186722283,1.233168639,-2,0,0,1,0,,,,,0,0,,,0,,,2,5,2,-2,4,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,1.156858142,1.202135665,-2,0,0,0,1,,,,,0,1,2,6,0,,,1,6,2,-2,6,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,.9360577428,.9726935012,33,0,0,0,0,,,,,0,0,,,0,,,2,3,3,3,2,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.9180567386,.9539879674,3467,0,0,1,0,,,,,0,0,,,0,,,2,5,2,4,3,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.5538004048,.5754752406,-2,1,-1,1,0,,,,,0,0,,,0,,,2,5,5,-2,6,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2011,1.106268405,1.149565928,68100,0,0,1,1,,,,,0,0,,,0,,,1,3,1,7,6,0,,,,,0,5,2,0,0,0,,,,,,,,,,
2011,.9180567386,.9539879674,68100,1,1,1,0,,,,,1,0,,,1,20000,1,2,5,4,9,6,0,,,,,1,9,1,0,0,0,,,,,,,,,,
2011,,1.140536518,68100,0,1,-1,0,,,,,0,0,,,0,,,1,7,2,7,6,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,.3081871682,.3202491064,-2,1,0,1,0,,,,,0,0,,,0,,,1,6,6,-2,4,1,,0,1,,0,2,1,0,0,0,,65,,1,,3,,3,,7
2011,1.878901419,1.952438526,33,0,0,1,0,,,,,0,0,,,0,,,1,4,7,3,3,0,,,,,0,6,2,0,0,0,,,,,,,,,,
2011,1.244369692,1.293072272,68100,0,0,1,1,,,,,0,0,,,0,,,1,6,2,9,6,0,,,,,0,7,1,0,0,0,,,,,,,,,,
2011,,1.142807713,68100,0,0,1,0,,,,,0,0,,,0,,,2,7,-2,8,-2,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,,.3533597191,68100,0,1,0,0,,,,,0,0,,,0,,,2,7,2,7,4,1,,0,4,,0,2,1,0,0,0,,0,,1,,3,,3,,7
2011,,.8378136458,3467,0,0,0,0,,,,,0,0,,,0,,,1,7,2,5,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.846300434,1.918561592,68100,0,1,1,0,,,,,0,0,,,0,,,2,5,3,6,5,1,,10,4,,0,10,1,0,0,0,,0,,2,,3,,3,,6
2011,1.405411682,1.460417181,-2,0,-1,1,1,,,,,0,0,,,0,,,1,5,5,-2,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,1.031388545,1.071755394,3467,0,1,0,1,,,,,0,0,,,0,,,2,4,2,4,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,68100,1,1,1,0,,,,,0,0,,,0,,,1,4,3,7,5,1,,4,1,,0,9,-2,0,0,0,,1,,2,,3,,3,,6
2011,,.8378136458,-2,0,1,0,-1,,,,,0,0,,,0,,,1,7,1,-2,-1,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.9716769637,1.0097068,3467,0,0,0,0,,,,,1,0,,,0,,,2,5,2,4,5,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,,.7386178966,-2,0,0,0,0,,,,,0,0,,,0,,,2,7,1,-2,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,1.078154915,1.120352123,-2,0,0,0,0,,,,,0,0,,,0,,,2,3,2,-2,-2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.300250507,1.351140171,-2,1,0,1,0,,,,,0,0,,,0,,,2,6,5,-1,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,.8046685028,.8361619027,68100,0,0,1,0,,,,,0,0,,,0,,,1,5,2,7,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,,1.179757028,33,0,-2,-1,-1,,,,,0,0,,,0,,,1,7,2,2,2,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,1.455067683,1.512016635,33,0,1,0,0,,,,,0,0,,,0,,,2,2,2,1,2,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.8856703587,.9203340379,68100,0,1,1,0,,,,,1,0,,,0,,,1,5,2,8,3,0,20,,,1,0,4,1,1,0,1,,,2,,3,,1,,-1,
2011,.682130862,.7088283406,68100,0,-1,0,0,,,,,0,0,,,0,,,2,3,3,8,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.6435343874,.6687212634,-2,0,0,0,0,,,,,0,0,,,0,,,2,6,1,-1,4,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,33,0,0,1,0,,,,,0,0,,,0,,,1,5,2,1,3,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2011,.7433600229,.7724539099,68100,0,0,1,0,,,,,0,0,,,0,,,1,4,5,8,5,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2011,,.619300035,68100,0,0,0,0,,,,,0,0,,,0,,,1,7,2,6,2,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.7546283857,.7841632979,68100,0,1,0,1,,,,,0,1,1,2,0,,,2,4,4,7,5,0,,,,,0,5,4,0,0,0,,,,,,,,,,
2011,1.186722283,1.233168639,3467,0,0,0,-2,,,,,0,0,,,0,,,2,5,2,4,2,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,1.44847832,1.505169376,-2,0,0,0,0,,,,,0,0,,,0,,,2,3,5,-2,6,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.7040606482,.7316164225,68100,0,0,1,0,,,,,0,0,,,0,,,1,6,1,7,5,1,,-1,1,,0,9,1,0,0,0,,1,,1,,3,,3,,6
2011,.4489226407,.4664927335,68100,0,-1,0,0,,,,,0,0,,,0,,,1,5,2,9,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.7853870799,.8161258367,3467,0,-1,1,0,,,,,0,1,2,2,0,,,2,6,2,5,3,1,,3,1,,0,4,1,0,0,0,,0,,-1,,3,,3,,6
2011,.6115176258,.6354514186,33,0,0,0,0,,,,,0,0,,,0,,,1,3,3,3,2,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.8124603215,.8442586804,68100,1,0,1,0,,,,,1,0,,,1,80000,3,1,4,4,8,5,1,,21,3,,0,5,1,0,0,0,,34,,1,,3,,3,,6
2011,1.852296321,1.924792148,3467,0,0,0,1,,,,,1,0,,,0,,,2,3,4,4,4,1,,0,1,,0,1,1,0,0,0,,0,,2,,3,,3,,6
2011,.7546283857,.7841632979,68100,0,0,1,1,,,,,0,0,,,0,,,2,4,1,7,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.458480601,1.51556313,3467,0,0,1,0,,,,,1,0,,,1,15000,1,1,6,4,4,6,0,,,,,0,8,1,0,0,0,,,,,,,,,,
2011,.7546283857,.7841632979,68100,0,-1,1,0,,,,,-1,0,,,1,15000,4,2,4,4,9,6,0,,,,,1,5,1,0,0,0,,,,,,,,,,
2011,1.353442579,1.406414092,33,1,-1,-1,1,,,,,0,0,,,0,,,2,4,1,2,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,.6086129665,.6324330756,68100,0,-1,0,0,,,,,0,0,,,0,,,2,4,4,6,3,0,,,,,0,2,-2,0,0,0,,,,,,,,,,
2011,.9880142079,1.026683457,68100,0,1,1,0,,,,,0,0,,,0,,,1,5,3,6,5,1,,4,1,,0,6,1,0,0,0,,1,,2,,3,,3,,6
2011,.8417939496,.8747403784,68100,0,-1,1,1,,,,,0,0,,,0,,,1,6,2,6,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,68100,0,0,1,0,,,,,0,0,,,0,,,1,5,4,7,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.9394752295,.9762447427,-2,0,0,1,1,,,,,0,0,,,0,,,1,4,4,-2,4,0,,,,,1,10,1,0,0,0,,,,,,,,,,
2011,,1.179757028,3467,0,0,1,0,,,,,0,0,,,0,,,1,7,1,5,5,0,,,,,0,4,2,0,0,0,,,,,,,,,,
2011,1.67393752,1.739452678,68100,1,1,0,0,,,,,0,0,,,1,25000,4,2,3,7,9,5,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,,1.060757901,-2,0,-1,0,1,,,,,0,0,,,0,,,2,7,1,-2,-2,0,,,,,0,3,-2,0,0,0,,,,,,,,,,
2011,,.7467723918,33,0,1,0,-1,,,,,0,0,,,0,,,2,7,2,3,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.342397237,1.394936454,33,0,0,1,0,,,,,0,0,,,0,,,1,3,1,3,4,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,.6435343874,.6687212634,68100,1,0,1,0,,,,,0,0,,,0,,,2,6,1,6,5,0,1990,,,10,0,9,1,1,0,1,10,,2,,1,,2,,1,
2011,.9180567386,.9539879674,-2,0,-1,0,0,,,,,0,0,,,0,,,2,5,2,-1,-1,0,,,,,0,9,-2,0,0,0,,,,,,,,,,
2011,,.7467723918,-2,0,0,0,1,,,,,0,0,,,0,,,2,7,4,-1,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.878901419,1.952438526,33,0,0,1,-1,,,,,0,0,,,0,,,1,4,3,2,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,,.9260929929,33,0,0,0,0,,,,,0,0,,,0,,,1,7,1,3,6,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,1.653158243,1.717860134,3467,0,1,1,0,,,,,0,0,,,0,,,2,3,2,5,4,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,.6086129665,.6324330756,68100,0,1,0,1,,,,,0,0,,,0,,,2,4,4,9,6,0,0,,,4,0,2,1,1,0,0,0,,1,,3,,3,,7,
2011,,1.179757028,33,1,1,1,0,,,,,0,0,,,1,8000,2,1,7,1,3,4,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,1.610530642,1.673564159,3467,1,0,1,0,,,,,1,1,2,7,0,,,1,3,3,4,6,0,,,,,0,4,4,0,0,0,,,,,,,,,,
2011,.8491569176,.8823915208,68100,0,1,1,0,,,,,0,0,,,0,,,2,4,4,6,2,0,,,,,0,8,1,0,0,0,,,,,,,,,,
2011,,1.549518811,3467,0,1,0,1,,,,,0,0,,,0,,,1,7,2,4,4,0,,,,,0,7,2,0,0,0,,,,,,,,,,
2011,,1.140536518,-2,0,1,1,0,,,,,0,0,,,0,,,1,7,2,-2,4,1,,0,1,,0,6,1,0,0,0,,0,,2,,2,,3,,5
2011,1.07354722,1.11556409,68100,0,0,0,1,,,,,0,0,,,0,,,1,5,3,6,5,1,,0,4,,0,5,1,0,0,0,,1,,1,,3,,3,,4
2011,1.07354722,1.11556409,33,0,0,0,1,,,,,0,0,,,0,,,1,5,1,3,2,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.6180377061,.6422266841,-2,0,0,1,0,,,,,0,0,,,0,,,2,2,1,-2,6,0,,,,,0,2,4,0,0,0,,,,,,,,,,
2011,,.8378136458,33,1,0,1,0,,,,,0,0,,,0,,,1,7,2,2,5,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,,1.179757028,-2,0,0,0,0,,,,,0,0,,,0,,,1,7,2,-2,-2,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,,.7386178966,-2,0,-1,0,0,,,,,0,0,,,0,,,2,7,1,-1,4,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.9880142079,1.026683457,-2,0,0,0,1,,,,,0,0,,,0,,,1,5,2,-2,-2,0,,,,,0,6,-2,0,0,0,,,,,,,,,,
2011,,.3533597191,33,0,0,0,0,,,,,0,0,,,0,,,2,7,2,3,4,0,,,,,0,2,2,0,0,0,,,,,,,,,,
2011,1.007511365,1.0469437,68100,0,1,0,0,,,,,0,0,,,0,,,2,5,3,7,5,0,1,,,1,0,5,1,1,0,1,,,2,,1,,3,,7,
2011,.7853870799,.8161258367,68100,1,0,1,1,,,,,0,1,2,6,1,6000,1,2,6,3,7,5,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.6885632225,.715512453,68100,0,0,1,1,,,,,0,0,,,0,,,1,4,5,7,6,0,,,,,0,9,4,0,0,0,,,,,,,,,,
2011,.8124603215,.8442586804,-2,1,0,1,1,,,,,0,0,,,0,,,1,4,4,-2,6,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.8417939496,.8747403784,-2,0,0,1,1,,,,,0,0,,,0,,,1,6,1,-2,-2,1,,0,1,,0,5,-2,0,0,0,,1,,1,,-1,,3,,6
2011,.9767634994,1.014992414,3467,0,1,1,0,,,,,0,0,,,0,,,1,6,2,5,3,0,,,,,0,4,1,0,0,0,,,,,,,,,,
2011,.6435343874,.6687212634,68100,0,0,1,0,,,,,0,0,,,0,,,2,6,1,7,5,0,,,,,0,9,1,0,0,0,,,,,,,,,,
2011,.4489226407,.4664927335,68100,0,0,0,0,,,,,0,0,,,0,,,1,5,4,6,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,1.078154915,1.120352123,3467,0,0,0,1,,,,,0,0,,,0,,,2,3,3,5,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.9880142079,1.026683457,33,0,1,1,0,,,,,1,0,,,0,,,1,5,3,2,3,0,,,,,0,6,1,0,0,0,,,,,,,,,,
2011,1.07354722,1.11556409,-2,0,-1,1,1,,,,,0,0,,,0,,,1,5,5,-2,4,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.182673773,1.228961677,68100,0,0,1,0,,,,,0,0,,,0,,,2,6,2,6,3,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,.3081871682,.3202491064,68100,1,-1,1,1,,,,,0,0,,,0,,,1,6,2,8,6,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,.6435343874,.6687212634,33,0,1,0,0,,,,,0,0,,,0,,,2,6,1,1,3,0,,,,,0,9,2,0,0,0,,,,,,,,,,
2011,,.364301699,68100,0,1,1,0,,,,,0,0,,,0,,,1,7,3,7,5,1,,0,1,,0,2,1,0,0,0,,0,,1,,3,,3,,6
2011,.4489226407,.4664927335,33,0,1,0,0,,,,,1,0,,,0,,,1,5,1,2,5,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,,.9260929929,68100,0,0,0,1,,,,,0,0,,,0,,,1,7,2,6,4,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,.5538004048,.5754752406,33,0,-1,0,1,,,,,0,0,,,0,,,2,5,1,1,4,0,,,,,0,2,1,0,0,0,,,,,,,,,,
2011,,.7467723918,-2,0,0,0,0,,,,,0,0,,,0,,,2,7,1,-1,1,0,,,,,0,5,1,0,0,0,,,,,,,,,,
2011,1.156858142,1.202135665,68100,0,1,1,0,,,,,0,0,,,0,,,1,6,5,7,6,0,-1,,,1,0,6,1,1,0,1,2,,2,,3,,3,,6,
2011,,.9260929929,33,0,0,1,0,,,,,0,0,,,0,,,1,7,1,1,2,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,,1.060757901,33,0,-1,0,1,,,,,0,0,,,0,,,2,7,1,3,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,.9394752295,.9762447427,33,0,0,0,1,,,,,0,0,,,0,,,1,4,5,3,4,0,,,,,0,10,1,0,0,0,,,,,,,,,,
2011,1.31529609,1.366774613,33,0,0,1,0,,,,,0,0,,,0,,,1,4,4,1,2,0,,,,,0,4,-2,0,0,0,,,,,,,,,,
2011,,1.165379539,33,0,1,0,1,,,,,0,0,,,0,,,1,7,1,3,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
2011,1.351158875,1.404041008,68100,0,1,1,0,,,,,0,0,,,0,,,1,3,-1,6,3,0,,,,,0,3,1,0,0,0,,,,,,,,,,
